CDID,Title,PreUnit,Unit,Release Date,Next release,Important Notes
L85G,"CPI WEIGHTS 01.1.9.1/2 Sauces, condiments, salt, spices and culinary herbs",,,15-11-2023,20 December 2023,
L85H,CPI WEIGHTS 01.1.9.4 Ready-made meals,,,15-11-2023,20 December 2023,
L85I,CPI WEIGHTS 01.1.9.9 Other food products n.e.c.,,,15-11-2023,20 December 2023,
L85J,CPI WEIGHTS 01.2.1.1 Coffee,,,15-11-2023,20 December 2023,
L85K,CPI WEIGHTS 01.2.1.2 Tea,,,15-11-2023,20 December 2023,
L85L,CPI WEIGHTS 01.2.1.3 Cocoa and powdered chocolate,,,15-11-2023,20 December 2023,
L85M,CPI WEIGHTS 01.2.2.1 Mineral or spring waters,,,15-11-2023,20 December 2023,
L85N,CPI WEIGHTS 01.2.2.2 Soft drinks,,,15-11-2023,20 December 2023,
L85O,CPI WEIGHTS 01.2.2.3 Fruit and vegetable juices,,,15-11-2023,20 December 2023,
L85Q,CPI WEIGHTS 02.1.2.1 Wine from grapes,,,15-11-2023,20 December 2023,
L85R,CPI WEIGHTS 02.1.2.2 Wine from other fruits,,,15-11-2023,20 December 2023,
L85S,CPI WEIGHTS 02.1.2.3 Fortified wines,,,15-11-2023,20 December 2023,
L85T,CPI WEIGHTS 02.1.3.1 Lager beer,,,15-11-2023,20 December 2023,
L85Y,CPI WEIGHTS 02.1.3.2 Other alcoholic beer,,,15-11-2023,20 December 2023,
L85Z,CPI WEIGHTS 02.2.0.1 Cigarettes,,,15-11-2023,20 December 2023,
L862,CPI WEIGHTS 02.2.0.2 Cigars,,,15-11-2023,20 December 2023,
L863,CPI WEIGHTS 02.2.0.3 Other tobacco products,,,15-11-2023,20 December 2023,
L866,CPI WEIGHTS 03.1.2.1 Garments for men,,,15-11-2023,20 December 2023,
L867,CPI WEIGHTS 03.1.2.2 Garments for women,,,15-11-2023,20 December 2023,
L86A,CPI WEIGHTS 03.1.2.3 Garments for infants (0-2 years) and children (3-13 years),,,15-11-2023,20 December 2023,
L86B,CPI WEIGHTS 03.1.3.1 Other articles of clothing,,,15-11-2023,20 December 2023,
L86G,CPI WEIGHTS 03.1.3.2 Clothing accessories,,,15-11-2023,20 December 2023,
L86H,CPI WEIGHTS 03.1.4.1 Cleaning of clothing,,,15-11-2023,20 December 2023,
L86K,CPI WEIGHTS 03.1.4.2 Repair and hire of clothing,,,15-11-2023,20 December 2023,
L86L,CPI WEIGHTS 03.2.1.1 Footwear for men,,,15-11-2023,20 December 2023,
L86O,CPI WEIGHTS 03.2.1.2 Footwear for women,,,15-11-2023,20 December 2023,
L86P,CPI WEIGHTS 03.2.1.3 Footwear for infants and children,,,15-11-2023,20 December 2023,
L89O,CPI WEIGHTS 04.3.2.1 Services of plumbers,,,15-11-2023,20 December 2023,
L89P,CPI WEIGHTS 04.3.2.2 Services of electricians,,,15-11-2023,20 December 2023,
L89Q,CPI WEIGHTS 04.3.2.4 Services of painters,,,15-11-2023,20 December 2023,
L89R,CPI WEIGHTS 04.3.2.5 Services of carpenters,,,15-11-2023,20 December 2023,
L89X,CPI WEIGHTS 04.5.2.1 Natural gas and town gas,,,15-11-2023,20 December 2023,
L89Y,"CPI WEIGHTS 04.5.2.2 Liquefied hydrocarbons (butane, propane,etc)",,,15-11-2023,20 December 2023,
L8A3,CPI WEIGHTS 05.1.1.1 Household furniture,,,15-11-2023,20 December 2023,
L8A4,CPI WEIGHTS 05.1.1.2 Garden furniture,,,15-11-2023,20 December 2023,
L8A7,CPI WEIGHTS 05.1.1.3 Lighting equipment,,,15-11-2023,20 December 2023,
L8A8,CPI WEIGHTS 05.1.1.9 Other furniture and furnishings,,,15-11-2023,20 December 2023,
L8A9,CPI WEIGHTS 05.1.2.1 Carpets and rugs,,,15-11-2023,20 December 2023,
L8AC,CPI WEIGHTS 05.1.2.2 Other floor coverings,,,15-11-2023,20 December 2023,
L8AD,CPI WEIGHTS 05.2.0.1 Furnishing fabrics and curtains,,,15-11-2023,20 December 2023,
L8AE,CPI WEIGHTS 05.2.0.2 Bed linen,,,15-11-2023,20 December 2023,
L8AF,CPI WEIGHTS 05.2.0.3 Table linen and bathroom linen,,,15-11-2023,20 December 2023,
L8AG,"CPI WEIGHTS 05.3.1.1 Refrigerators, freezers and fridge-freezers",,,15-11-2023,20 December 2023,
L8AH,"CPI WEIGHTS 05.3.1.2 Clothes washing machines, clothes drying machines and dish washing machines",,,15-11-2023,20 December 2023,
L8AI,CPI WEIGHTS 05.3.1.3 Cookers,,,15-11-2023,20 December 2023,
L8AJ,"CPI WEIGHTS 05.3.1.4 Heaters, air conditioners",,,15-11-2023,20 December 2023,
L8AK,CPI WEIGHTS 05.3.1.5 Cleaning equipment,,,15-11-2023,20 December 2023,
L8AL,"CPI WEIGHTS 05.3.2.2 Coffee machines, tea makers and similar appliances",,,15-11-2023,20 December 2023,
L8AN,CPI WEIGHTS 05.3.2.3 Irons,,,15-11-2023,20 December 2023,
L8AO,CPI WEIGHTS 05.3.2.9 Other small electric household appliances,,,15-11-2023,20 December 2023,
L8AQ,"CPI WEIGHTS 05.4.0.1 Glassware, crystal-ware, ceramic ware and chinaware",,,15-11-2023,20 December 2023,
L8AR,"CPI WEIGHTS 05.4.0.2 Cutlery, flatware and silverware",,,15-11-2023,20 December 2023,
L8AS,CPI WEIGHTS 05.4.0.3 Non-electric kitchen utensils and articles,,,15-11-2023,20 December 2023,
L8AV,CPI WEIGHTS 05.5.1.1 Motorized major tools and equipment,,,15-11-2023,20 December 2023,
L8AW,"CPI WEIGHTS 05.5.1.2 Repair, leasing and rental of major tools and equipment",,,15-11-2023,20 December 2023,
L8AX,CPI WEIGHTS 05.5.2.1 Non-motorized small tools,,,15-11-2023,20 December 2023,
L8AY,CPI WEIGHTS 05.5.2.2 Miscellaneous small tool accessories,,,15-11-2023,20 December 2023,
L8AZ,CPI WEIGHTS 05.6.1.1 Cleaning and maintenance products,,,15-11-2023,20 December 2023,
L8B2,CPI WEIGHTS 05.6.1.2 Other non-durable small household articles,,,15-11-2023,20 December 2023,
L8B3,CPI WEIGHTS 05.6.2.1 Domestic services by paid staff,,,15-11-2023,20 December 2023,
L8B4,CPI WEIGHTS 05.6.2.9 Other domestic services and household services,,,15-11-2023,20 December 2023,
L8B8,CPI WEIGHTS 06.1.2.1 Pregnancy tests and mechanical contraceptive devices,,,15-11-2023,20 December 2023,
L8B9,CPI WEIGHTS 06.1.2.9 Other medical products n.e.c.,,,15-11-2023,20 December 2023,
L8BA,CPI WEIGHTS 06.1.3.1 Corrective eye-glasses and contact lenses,,,15-11-2023,20 December 2023,
L8BF,CPI WEIGHTS 07.1.2.0 Motor cycles,,,15-11-2023,20 December 2023,
L8BG,CPI WEIGHTS 07.1.3.0 Bicycles,,,15-11-2023,20 December 2023,
L8BH,CPI WEIGHTS 07.2.1.1 Tyres,,,15-11-2023,20 December 2023,
L8BI,CPI WEIGHTS 07.2.1.2 Spare parts for personal transport equipment,,,15-11-2023,20 December 2023,
L8BJ,CPI WEIGHTS 07.2.2.1 Diesel,,,15-11-2023,20 December 2023,
L8BK,CPI WEIGHTS 07.2.2.2 Petrol,,,15-11-2023,20 December 2023,
L8BL,CPI WEIGHTS 07.2.2.4 Lubricants,,,15-11-2023,20 December 2023,
L8BO,"CPI WEIGHTS 07.2.4.1 Hire of garages, parking spaces and personal transport equipment",,,15-11-2023,20 December 2023,
L8BP,CPI WEIGHTS 07.2.4.2 Toll facilities and parking meters,,,15-11-2023,20 December 2023,
L8BQ,"CPI WEIGHTS 07.2.4.3 Driving lessons, test licences and road worthiness tests",,,15-11-2023,20 December 2023,
L8BR,CPI WEIGHTS 07.3.1.1 Passenger transport by train,,,15-11-2023,20 December 2023,
L8BS,CPI WEIGHTS 07.3.1.2 Passenger transport by underground and tram,,,15-11-2023,20 December 2023,
L8BV,CPI WEIGHTS 07.3.2.1 Passenger transport by bus and coach,,,15-11-2023,20 December 2023,
L8BW,CPI WEIGHTS 07.3.2.2 Passenger transport by taxi and hired car with driver,,,15-11-2023,20 December 2023,
L8BX,CPI WEIGHTS 07.3.6.2 Removal and storage services 2015=100,,,15-11-2023,20 December 2023,
L8C2,CPI WEIGHTS 08.2.0.1 Fixed telephone equipment,,,15-11-2023,20 December 2023,
L8C3,CPI WEIGHTS 08.2.0.2 Mobile telephone equipment,,,15-11-2023,20 December 2023,
L8C4,CPI WEIGHTS 08.3.0.1 Wired telephone services,,,15-11-2023,20 December 2023,
L8C7,CPI WEIGHTS 08.3.0.2 Wireless telephone services,,,15-11-2023,20 December 2023,
L8C8,CPI WEIGHTS 08.3.0.3 Internet access provision services,,,15-11-2023,20 December 2023,
L8C9,CPI WEIGHTS 08.3.0.4 Bundled telecommunication services,,,15-11-2023,20 December 2023,
L8CA,"CPI WEIGHTS 09.1.1.1 Equipment for the reception, recording and reproduction of sound",,,15-11-2023,20 December 2023,
L8CD,"CPI WEIGHTS 09.1.1.2 Equipment for the reception, recording and reproduction of sound and vision",,,15-11-2023,20 December 2023,
L8CE,CPI WEIGHTS 09.1.1.3 Portable sound and vision devices,,,15-11-2023,20 December 2023,
L8CF,"CPI WEIGHTS 09.1.1.9 Other equipment for the reception, recording and reproduction of sound and picture",,,15-11-2023,20 December 2023,
L8CH,CPI WEIGHTS 09.1.3.1 Personal computers,,,15-11-2023,20 December 2023,
L8CI,CPI WEIGHTS 09.1.3.2 Accessories for information processing equipment,,,15-11-2023,20 December 2023,
L8CJ,CPI WEIGHTS 09.1.3.3 Software,,,15-11-2023,20 December 2023,
L8CK,CPI WEIGHTS 09.1.4.1 Pre-recorded recording media,,,15-11-2023,20 December 2023,
L8CL,CPI WEIGHTS 09.1.4.2 Unrecorded recording media,,,15-11-2023,20 December 2023,
L8CM,CPI WEIGHTS 09.1.4.9 Other recording media,,,15-11-2023,20 December 2023,
L8CO,CPI WEIGHTS 09.2.1.1 Camper vans,,,15-11-2023,20 December 2023,
L8CP,"CPI WEIGHTS 09.2.1.3 Boats, outboard motors and fitting out of boats",,,15-11-2023,20 December 2023,
L8CQ,CPI WEIGHTS 09.2.3.0 Maintenance and repair of other major durables for recreation and culture,,,15-11-2023,20 December 2023,
L8CR,CPI WEIGHTS 09.2.1.5 Major items for games and sport,,,15-11-2023,20 December 2023,
L8CS,CPI WEIGHTS 09.2.2.1 Musical instruments,,,15-11-2023,20 December 2023,
L8CT,CPI WEIGHTS 09.3.1.1 Games and hobbies,,,15-11-2023,20 December 2023,
L8CU,CPI WEIGHTS 09.3.1.2 Toys and celebration articles,,,15-11-2023,20 December 2023,
L8CV,CPI WEIGHTS 09.3.2.1 Equipment for sport,,,15-11-2023,20 December 2023,
L8CW,CPI WEIGHTS 09.3.2.2 Equipment for camping and open-air recreation,,,15-11-2023,20 December 2023,
L8CX,CPI WEIGHTS 09.3.3.1 Garden products,,,15-11-2023,20 December 2023,
L8CY,CPI WEIGHTS 09.3.3.2 Plants and flowers,,,15-11-2023,20 December 2023,
L8CZ,CPI WEIGHTS 09.3.4.1 Purchase of pets,,,15-11-2023,20 December 2023,
L8D2,CPI WEIGHTS 09.3.4.2 Products for pets,,,15-11-2023,20 December 2023,
L8D3,CPI WEIGHTS 09.3.5.0 Veterinary and other services for pets,,,15-11-2023,20 December 2023,
L8D4,CPI WEIGHTS 09.4.1.1 Recreational and sporting services - Attendance,,,15-11-2023,20 December 2023,
L8D5,CPI WEIGHTS 09.4.1.2 Recreational and sporting services - Participation,,,15-11-2023,20 December 2023,
L8D6,"CPI WEIGHTS 09.4.2.1 Cinemas, theatres, concerts",,,15-11-2023,20 December 2023,
L8D7,"CPI WEIGHTS 09.4.2.2 Museums, libraries, zoological gardens",,,15-11-2023,20 December 2023,
L8D8,"CPI WEIGHTS 09.4.2.3 Television and radio licence fees, subscriptions",,,15-11-2023,20 December 2023,
L8D9,CPI WEIGHTS 09.4.2.4 Hire of equipment and accessories for culture,,,15-11-2023,20 December 2023,
L8DA,CPI WEIGHTS 09.4.2.5 Photographic services,,,15-11-2023,20 December 2023,
L8DB,CPI WEIGHTS 09.5.1.1 Fiction books,,,15-11-2023,20 December 2023,
L8DC,CPI WEIGHTS 09.5.1.3 Other non-fiction books,,,15-11-2023,20 December 2023,
L8DD,CPI WEIGHTS 09.5.1.4 Binding services and e-book downloads,,,15-11-2023,20 December 2023,
L8DE,CPI WEIGHTS 09.5.2.1 Newspapers,,,15-11-2023,20 December 2023,
L8DL,CPI WEIGHTS 09.5.2.2 Magazines and periodicals,,,15-11-2023,20 December 2023,
L8DN,CPI WEIGHTS 09.5.3.0 Miscellaneous printed matter,,,15-11-2023,20 December 2023,
L8DO,CPI WEIGHTS 09.5.4.1 Paper products,,,15-11-2023,20 December 2023,
L8DP,CPI WEIGHTS 09.5.4.9 Other stationery and drawing materials,,,15-11-2023,20 December 2023,
L8DT,"CPI WEIGHTS 10.1/2/5 Pre-primary, primary and secondary education(incl not definable by level)",,,15-11-2023,20 December 2023,
L8LF,CPI WEIGHTS 10.4 Tertiary education,,,15-11-2023,20 December 2023,
L8LL,"CPI WEIGHTS 11.1.1.1 Restaurants, cafes and dancing establishments",,,15-11-2023,20 December 2023,
L8LM,CPI WEIGHTS 11.1.1.2 Fast food and take away food services,,,15-11-2023,20 December 2023,
L8U9,"CPI WEIGHTS 11.2.0.1 Hotels, motel, inns and similar accommodation services",,,15-11-2023,20 December 2023,
L8UD,"CPI WEIGHTS 11.2.0.2 Holiday centres, camping sites, youth hostels and similar accommodation services",,,15-11-2023,20 December 2023,
L8UE,CPI WEIGHTS 11.2.0.3 Accommodation services of other establishments,,,15-11-2023,20 December 2023,
L8UF,CPI WEIGHTS 12.1.1.1 Hairdressing for men and children,,,15-11-2023,20 December 2023,
L8UG,CPI WEIGHTS 12.1.1.2 Hairdressing for women,,,15-11-2023,20 December 2023,
L8UH,CPI WEIGHTS 12.1.1.3 Personal grooming treatments,,,15-11-2023,20 December 2023,
L8UI,CPI WEIGHTS 12.1.2.1 Electric appliances for personal care,,,15-11-2023,20 December 2023,
L8UJ,CPI WEIGHTS 12.1.3.1 Non-electrical appliances,,,15-11-2023,20 December 2023,
L8UK,CPI WEIGHTS 12.1.3.2 Articles for personal hygiene and wellness,,,15-11-2023,20 December 2023,
L8UL,CPI WEIGHTS 12.3.1.1 Jewellery,,,15-11-2023,20 December 2023,
L8UM,CPI WEIGHTS 12.3.1.2 Clocks and watches,,,15-11-2023,20 December 2023,
L8UN,"CPI WEIGHTS 12.3.1.3 Repair of jewellery, clocks and watches",,,15-11-2023,20 December 2023,
L8UO,CPI WEIGHTS 12.3.2.1 Travel goods,,,15-11-2023,20 December 2023,
L8UP,CPI WEIGHTS 12.3.2.2 Articles for babies,,,15-11-2023,20 December 2023,
L8UQ,CPI WEIGHTS 12.3.2.9 Other personal effects n.e.c.,,,15-11-2023,20 December 2023,
L8UR,CPI WEIGHTS 12.4.0.1 Child care services,,,15-11-2023,20 December 2023,
L8US,CPI WEIGHTS 12.4.0.2 Retirement homes for elderly persons and residences for disabled persons,,,15-11-2023,20 December 2023,
L8UT,CPI WEIGHTS 12.4.0.3 Services to maintain people in their private homes,,,15-11-2023,20 December 2023,
L8UW,CPI WEIGHTS 12.5.4.1 Motor vehicle insurance,,,15-11-2023,20 December 2023,
L8UX,CPI WEIGHTS 12.5.4.2 Travel insurance,,,15-11-2023,20 December 2023,
L8UY,CPI WEIGHTS 12.6.2.1 Charges by banks and post offices,,,15-11-2023,20 December 2023,
L8UZ,"CPI WEIGHTS 12.6.2.2 Fees and service charges of brokers, investment counsellors",,,15-11-2023,20 December 2023,
L8V2,CPI WEIGHTS 12.7.0.1 Administrative fees,,,15-11-2023,20 December 2023,
L8V3,CPI WEIGHTS 12.7.0.2 Legal services and accountancy,,,15-11-2023,20 December 2023,
L8V4,CPI WEIGHTS 12.7.0.3 Funeral services,,,15-11-2023,20 December 2023,
L8V5,CPI WEIGHTS 12.7.0.4 Other fees and services,,,15-11-2023,20 December 2023,
N3HS,"RPI: Ave price - Lamb: Home killed, loin chops/steak per kg",,,15-11-2023,20 December 2023,
SEZH,Internal purchasing power of the pound (based on RPI): 2003=100,,Pence,15-11-2023,20 December 2023,
SGDV,RPI: Percentage change over 1 month - Bread,,%,15-11-2023,20 December 2023,
SGEF,RPI: Percentage change over 1 month - Cereals,,%,15-11-2023,20 December 2023,
SGEI,RPI: Percentage change over 1 month - Biscuits and cakes,,%,15-11-2023,20 December 2023,
SGEJ,RPI: Percentage change over 1 month - Beef,,%,15-11-2023,20 December 2023,
SGEL,RPI: Percentage change over 1 month - Lamb,,%,15-11-2023,20 December 2023,
SGEM,RPI: Percentage change over 1 month - Home-killed lamb,,%,15-11-2023,20 December 2023,
SGEX,RPI: Percentage change over 1 month - Pork,,%,15-11-2023,20 December 2023,
SGEY,RPI: Percentage change over 1 month - Bacon,,%,15-11-2023,20 December 2023,
SGEZ,RPI: Percentage change over 1 month - Poultry,,%,15-11-2023,20 December 2023,
SGFD,RPI: Percentage change over 1 month - Other meat,,%,15-11-2023,20 December 2023,
SGFF,RPI: Percentage change over 1 month - Fish,,%,15-11-2023,20 December 2023,
SGFH,RPI: Percentage change over 1 month - Fresh fish,,%,15-11-2023,20 December 2023,
SGFQ,RPI: Percentage change over 1 month - Butter,,%,15-11-2023,20 December 2023,
SGFT,RPI: Percentage change over 1 month - Oils and fats,,%,15-11-2023,20 December 2023,
SGFU,RPI: Percentage change over 1 month - Cheese,,%,15-11-2023,20 December 2023,
SGFW,RPI: Percentage change over 1 month - Eggs,,%,15-11-2023,20 December 2023,
SGFX,RPI: Percentage change over 1 month - Milk fresh,,%,15-11-2023,20 December 2023,
SGGH,RPI: Percentage change over 1 month - Milk products,,%,15-11-2023,20 December 2023,
SGGL,RPI: Percentage change over 1 month - Tea,,%,15-11-2023,20 December 2023,
SGGN,RPI: Percentage change over 1 month - Coffee and other hot drinks,,%,15-11-2023,20 December 2023,
SGGP,RPI: Percentage change over 1 month - Soft drinks,,%,15-11-2023,20 December 2023,
SGGY,RPI: Percentage change over 1 month - Sugar and preserves,,%,15-11-2023,20 December 2023,
SGHB,RPI: Percentage change over 1 month - Sweets and chocolates,,%,15-11-2023,20 December 2023,
SGHC,RPI: Percentage change over 1 month - Potatoes,,%,15-11-2023,20 December 2023,
SGHE,RPI: Percentage change over 1 month - Unprocessed potatoes,,%,15-11-2023,20 December 2023,
SGHF,RPI: Percentage change over 1 month - Vegetables,,%,15-11-2023,20 December 2023,
SGHQ,RPI: Percentage change over 1 month - Other fresh vegetables,,%,15-11-2023,20 December 2023,
SGHR,RPI: Percentage change over 1 month - Fruit,,%,15-11-2023,20 December 2023,
SGHS,RPI: Percentage change over 1 month - Fresh fruit,,%,15-11-2023,20 December 2023,
SGHW,RPI: Percentage change over 1 month - Other foods,,%,15-11-2023,20 December 2023,
SGHY,RPI: Percentage change over 1 month - Restaurant meals,,%,15-11-2023,20 December 2023,
SGIA,RPI: Percentage change over 1 month - Canteen meals,,%,15-11-2023,20 December 2023,
SGIJ,RPI: Percentage change over 1 month - Take-away meals and snacks,,%,15-11-2023,20 December 2023,
SGIM,RPI: Percentage change over 1 month - Beer,,%,15-11-2023,20 December 2023,
SGIN,RPI: Percentage change over 1 month - Beer on sales,,%,15-11-2023,20 December 2023,
SGIP,RPI: Percentage change over 1 month - Beer off sales,,%,15-11-2023,20 December 2023,
SGIQ,RPI: Percentage change over 1 month - Wine and spirits,,%,15-11-2023,20 December 2023,
SGON,RPI: Percentage change over 1 month - Wine & spirits on sales,,%,15-11-2023,20 December 2023,
SGOW,RPI: Percentage change over 1 month - Wine and spirits off sales,,%,15-11-2023,20 December 2023,
SGPA,RPI: Percentage change over 1 month - Cigarettes,,%,15-11-2023,20 December 2023,
SGPC,RPI: Percentage change over 1 month - Tobacco,,%,15-11-2023,20 December 2023,
SGPE,RPI: Percentage change over 1 month - Rent,,%,15-11-2023,20 December 2023,
SGPN,RPI: Percentage change over 1 month - Mortgage interest payments,,%,15-11-2023,20 December 2023,
SGPQ,RPI: Percentage change over 1 month - Depreciation,,%,15-11-2023,20 December 2023,
SGPR,RPI: Percentage change over 1 month - Council tax and rates,,%,15-11-2023,20 December 2023,
SGPT,RPI: Percentage change over 1 month - Water and other charges,,%,15-11-2023,20 December 2023,
SGPU,RPI: Percentage change over 1 month - Repairs and maintenance charges,,%,15-11-2023,20 December 2023,
SGQF,RPI: Percentage change over 1 month - Do-it-yourself materials,,%,15-11-2023,20 December 2023,
SGQG,RPI: Percentage change over 1 month - Dwelling insurance and ground rent,,%,15-11-2023,20 December 2023,
SGQH,RPI: Percentage change over 1 month - Coal and solid fuels,,%,15-11-2023,20 December 2023,
SGQL,RPI: Percentage change over 1 month - Electricity,,%,15-11-2023,20 December 2023,
SGQN,RPI: Percentage change over 1 month - Gas,,%,15-11-2023,20 December 2023,
SGQP,RPI: Percentage change over 1 month - Oil and other fuels,,%,15-11-2023,20 December 2023,
SGQZ,RPI: Percentage change over 1 month - Furniture,,%,15-11-2023,20 December 2023,
SGRC,RPI: Percentage change over 1 month - Furnishings,,%,15-11-2023,20 December 2023,
SGRD,RPI: Percentage change over 1 month - Electrical appliances,,%,15-11-2023,20 December 2023,
SGRF,RPI: Percentage change over 1 month - Other household equipment,,%,15-11-2023,20 December 2023,
SGRG,RPI: Percentage change over 1 month - Household consumables,,%,15-11-2023,20 December 2023,
SGRJ,RPI: Percentage change over 1 month - Pet care,,%,15-11-2023,20 December 2023,
SGRS,RPI: Percentage change over 1 month - Postage,,%,15-11-2023,20 December 2023,
SGRW,"RPI: Percentage change over 1 month - Telephone, telemessages, etc",,%,15-11-2023,20 December 2023,
SGRY,RPI: Percentage change over 1 month - Domestic services,,%,15-11-2023,20 December 2023,
SGSA,RPI: Percentage change over 1 month - Fees and subscriptions,,%,15-11-2023,20 December 2023,
SGSK,RPI: Percentage change over 1 month - Men's outerwear,,%,15-11-2023,20 December 2023,
SGSN,RPI: Percentage change over 1 month - Women's outerwear,,%,15-11-2023,20 December 2023,
SGSO,RPI: Percentage change over 1 month - Children's outerwear,,%,15-11-2023,20 December 2023,
SGSQ,RPI: Percentage change over 1 month - Other clothing,,%,15-11-2023,20 December 2023,
SGSR,RPI: Percentage change over 1 month - Footwear,,%,15-11-2023,20 December 2023,
SGTC,RPI: Percentage change over 1 month - Personal articles,,%,15-11-2023,20 December 2023,
SGTD,RPI: Percentage change over 1 month - Chemist goods,,%,15-11-2023,20 December 2023,
SGTE,RPI: Percentage change over 1 month - Personal services,,%,15-11-2023,20 December 2023,
SGTI,RPI: Percentage change over 1 month - Purchase of motor vehicles,,%,15-11-2023,20 December 2023,
SGTL,RPI: Percentage change over 1 month - Maintenance of motor vehicles,,%,15-11-2023,20 December 2023,
SGTN,RPI: Percentage change over 1 month - Petrol and oil,,%,15-11-2023,20 December 2023,
SGTW,RPI: Percentage change over 1 month - Vehicle tax and insurance,,%,15-11-2023,20 December 2023,
SGTZ,RPI: Percentage change over 1 month - Rail fares,,%,15-11-2023,20 December 2023,
SGUA,RPI: Percentage change over 1 month - Bus and coach fares,,%,15-11-2023,20 December 2023,
SGUC,RPI: Percentage change over 1 month - Other travel costs,,%,15-11-2023,20 December 2023,
SGUD,RPI: Percentage change over 1 month - Audio-visual equipment,,%,15-11-2023,20 December 2023,
SGUG,RPI: Percentage change over 1 month - CDs and tapes,,%,15-11-2023,20 December 2023,
SGUQ,"RPI: Percentage change over 1 month - Toys, photographic and sports goods",,%,15-11-2023,20 December 2023,
SGUV,RPI: Percentage change over 1 month - Books and newspapers,,%,15-11-2023,20 December 2023,
SGUX,RPI: Percentage change over 1 month - Gardening products,,%,15-11-2023,20 December 2023,
SGUZ,RPI: Percentage change over 1 month - Television licences and rentals,,%,15-11-2023,20 December 2023,
SGVI,RPI: Percentage change over 1 month - Entertainment and other recreations,,%,15-11-2023,20 December 2023,
SGVL,RPI: Percentage change over 1 month - Foreign holidays,,%,15-11-2023,20 December 2023,
