date,date_name,variable_name,value
1996-10-01,Sep-Nov 1996,AIYX,7.358738880698924
1996-10-01,Sep-Nov 1996,AIYY,25.616587208823162
1996-10-01,Sep-Nov 1996,AIYZ,22.592043463242476
1996-10-01,Sep-Nov 1996,AIZA,22.865378499710364
1996-10-01,Sep-Nov 1996,AIZB,49.996818655888404
1996-10-01,Sep-Nov 1996,AIZC,54.684726423593986
1996-10-01,Sep-Nov 1996,AIZD,52.44176403811378
1996-10-01,Sep-Nov 1996,AIZE,54.15729556234218
1996-10-01,Sep-Nov 1996,AIZF,56.29303754004555
1996-10-01,Sep-Nov 1996,AIZG,55.28621127856751
1996-10-01,Sep-Nov 1996,AIZH,46.09160704912468
1996-10-01,Sep-Nov 1996,AIZI,53.088984646574374
1996-10-01,Sep-Nov 1996,AIZJ,49.693447110733125
1996-10-01,Sep-Nov 1996,JN5P,1448792.0
1996-10-01,Sep-Nov 1996,JN5Q,4906881.0
1996-10-01,Sep-Nov 1996,JN5R,6355673.0
1996-10-01,Sep-Nov 1996,JN5S,736584.0
1996-10-01,Sep-Nov 1996,JN5T,2452139.0
1996-10-01,Sep-Nov 1996,JN5U,3188723.0000000005
1996-10-01,Sep-Nov 1996,JN5V,712208.0
1996-10-01,Sep-Nov 1996,JN5W,2454742.0
1996-10-01,Sep-Nov 1996,JN5X,3166949.999999999
1996-10-01,Sep-Nov 1996,JN5Y,1014875.0487073329
1996-10-01,Sep-Nov 1996,JN5Z,1106266.4625744568
1996-10-01,Sep-Nov 1996,JN62,2121141.5112817897
1996-10-01,Sep-Nov 1996,JN63,491377.991244266
1996-10-01,Sep-Nov 1996,JN64,550963.3172545019
1996-10-01,Sep-Nov 1996,JN65,1042341.3084987679
1996-10-01,Sep-Nov 1996,JN66,523497.0574630669
1996-10-01,Sep-Nov 1996,JN67,555303.145319955
1996-10-01,Sep-Nov 1996,JN68,1078800.202783022
1996-10-01,Sep-Nov 1996,JN69,433916.9512926672
1996-10-01,Sep-Nov 1996,JN6A,3800614.537425543
1996-10-01,Sep-Nov 1996,JN6B,4234531.48871821
1996-10-01,Sep-Nov 1996,JN6C,245206.00875573416
1996-10-01,Sep-Nov 1996,JN6D,1901175.6827454984
1996-10-01,Sep-Nov 1996,JN6E,2146381.691501233
1996-10-01,Sep-Nov 1996,JN6F,188710.94253693303
1996-10-01,Sep-Nov 1996,JN6G,1899438.8546800446
1996-10-01,Sep-Nov 1996,JN6H,2088149.7972169775
1996-10-01,Sep-Nov 1996,LWEX,41.26453132099625
1996-10-01,Sep-Nov 1996,LWEY,41.84284736145707
1996-10-01,Sep-Nov 1996,LWEZ,40.66642186091323
1996-10-01,Sep-Nov 1996,LWFA,23.435187779774765
1996-10-01,Sep-Nov 1996,LWFB,17.37299244913129
1996-10-01,Sep-Nov 1996,LWFC,29.490954779275636
1996-10-01,Sep-Nov 1996,MGUQ,3888915.8690224094
1996-10-01,Sep-Nov 1996,MGUR,2013965.785417835
1996-10-01,Sep-Nov 1996,MGUS,1874950.0836045742
1996-10-01,Sep-Nov 1996,MGVF,718983.1258814129
1996-10-01,Sep-Nov 1996,MGVG,440539.572461047
1996-10-01,Sep-Nov 1996,MGVH,278443.5534203659
1996-10-01,Sep-Nov 1996,MGVU,1747774.0050961778
1996-10-01,Sep-Nov 1996,MGVV,734217.6421211185
1996-10-01,Sep-Nov 1996,MGVW,1013556.3629750593
1996-10-01,Sep-Nov 1996,MGWY,15.603274435411524
1996-10-01,Sep-Nov 1996,MGWZ,17.948201703733478
1996-10-01,Sep-Nov 1996,MGXA,12.930453059434804
1996-10-01,Sep-Nov 1996,YBTO,672130.2454972983
1996-10-01,Sep-Nov 1996,YBTP,328107.3048937225
1996-10-01,Sep-Nov 1996,YBTQ,344022.9406035758
1996-10-01,Sep-Nov 1996,YBTR,3216785.623525111
1996-10-01,Sep-Nov 1996,YBTS,1685858.4805241125
1996-10-01,Sep-Nov 1996,YBTT,1530927.1430009985
1996-10-01,Sep-Nov 1996,YBUA,46.39245975249023
1996-10-01,Sep-Nov 1996,YBUB,44.544451806409384
1996-10-01,Sep-Nov 1996,YBUC,48.30371753807536
1996-10-01,Sep-Nov 1996,YBUD,65.55662596107611
1996-10-01,Sep-Nov 1996,YBUE,68.7505268063561
1996-10-01,Sep-Nov 1996,YBUF,62.366111917301225
1996-10-01,Sep-Nov 1996,YBVH,178824.52588661393
1996-10-01,Sep-Nov 1996,YBVI,100268.97629736268
1996-10-01,Sep-Nov 1996,YBVJ,78555.54958925124
1996-10-01,Sep-Nov 1996,YBVK,21.01457467543083
1996-10-01,Sep-Nov 1996,YBVL,23.40675259110246
1996-10-01,Sep-Nov 1996,YBVM,18.589575998864845
1996-10-01,Sep-Nov 1996,YBVN,540158.599994799
1996-10-01,Sep-Nov 1996,YBVO,340270.5961636843
1996-10-01,Sep-Nov 1996,YBVP,199888.00383111468
1996-10-01,Sep-Nov 1996,YBVQ,14.377604985807327
1996-10-01,Sep-Nov 1996,YBVR,16.794122352754535
1996-10-01,Sep-Nov 1996,YBVS,11.548778285015985
1996-10-01,Sep-Nov 1996,YCAS,597837.2286160879
1996-10-01,Sep-Nov 1996,YCAT,308207.71880891494
1996-10-01,Sep-Nov 1996,YCAU,289629.50980717293
1996-10-01,Sep-Nov 1996,YCAV,1149936.7764800899
1996-10-01,Sep-Nov 1996,YCAW,426009.9233122035
1996-10-01,Sep-Nov 1996,YCAX,723926.8531678864
1996-11-01,Oct-Dec 1996,AGNH,252985.725757753
1996-11-01,Oct-Dec 1996,AGNI,2776439.4997365824
1996-11-01,Oct-Dec 1996,AGNJ,3029425.2254943354
1996-11-01,Oct-Dec 1996,AGNK,147418.22778536222
1996-11-01,Oct-Dec 1996,AGNL,1479273.588437426
1996-11-01,Oct-Dec 1996,AGNM,1626691.816222788
1996-11-01,Oct-Dec 1996,AGNN,105567.49797239079
1996-11-01,Oct-Dec 1996,AGNO,1297165.9112991565
1996-11-01,Oct-Dec 1996,AGNP,1402733.4092715473
1996-11-01,Oct-Dec 1996,AGNR,422082.2607711842
1996-11-01,Oct-Dec 1996,AGNS,445564.5595475067
1996-11-01,Oct-Dec 1996,AGNT,867646.820318691
1996-11-01,Oct-Dec 1996,AGNU,178556.53853188216
1996-11-01,Oct-Dec 1996,AGNV,204413.3935635584
1996-11-01,Oct-Dec 1996,AGNW,382969.93209544057
1996-11-01,Oct-Dec 1996,AGNX,243525.72223930206
1996-11-01,Oct-Dec 1996,AGNY,241151.16598394827
1996-11-01,Oct-Dec 1996,AGNZ,484676.88822325034
1996-11-01,Oct-Dec 1996,AGOJ,85103.28024988761
1996-11-01,Oct-Dec 1996,AGOK,465050.8512263673
1996-11-01,Oct-Dec 1996,AGOL,550154.1314762549
1996-11-01,Oct-Dec 1996,AGOM,51394.592540768914
1996-11-01,Oct-Dec 1996,AGON,295445.8211723943
1996-11-01,Oct-Dec 1996,AGOO,346840.41371316323
1996-11-01,Oct-Dec 1996,AGOP,33708.6877091187
1996-11-01,Oct-Dec 1996,AGOQ,169605.030053973
1996-11-01,Oct-Dec 1996,AGOR,203313.7177630917
1996-11-01,Oct-Dec 1996,AGOS,91400.81671416489
1996-11-01,Oct-Dec 1996,AGOT,65501.581219594416
1996-11-01,Oct-Dec 1996,AGOU,156902.39793375932
1996-11-01,Oct-Dec 1996,AGOV,46814.715416555766
1996-11-01,Oct-Dec 1996,AGOW,38908.8886695012
1996-11-01,Oct-Dec 1996,AGOX,85723.60408605696
1996-11-01,Oct-Dec 1996,AGOY,44586.10129760912
1996-11-01,Oct-Dec 1996,AGOZ,26592.692550093223
1996-11-01,Oct-Dec 1996,AGPA,71178.79384770234
1996-11-01,Oct-Dec 1996,AGPK,89479.97484414943
1996-11-01,Oct-Dec 1996,AGPL,532212.6367201507
1996-11-01,Oct-Dec 1996,AGPM,621692.6115643003
1996-11-01,Oct-Dec 1996,AGPN,38891.76841405878
1996-11-01,Oct-Dec 1996,AGPO,113641.61417574144
1996-11-01,Oct-Dec 1996,AGPP,152533.38258980023
1996-11-01,Oct-Dec 1996,AGPQ,50588.20643009065
1996-11-01,Oct-Dec 1996,AGPR,418571.0225444093
1996-11-01,Oct-Dec 1996,AGPS,469159.2289745
1996-11-01,Oct-Dec 1996,AGPT,509777.9416628608
1996-11-01,Oct-Dec 1996,AGPU,612782.8715497978
1996-11-01,Oct-Dec 1996,AGPV,1122560.8132126587
1996-11-01,Oct-Dec 1996,AGPW,274401.15731137205
1996-11-01,Oct-Dec 1996,AGPX,315449.6939813783
1996-11-01,Oct-Dec 1996,AGPY,589850.8512927503
1996-11-01,Oct-Dec 1996,AGTD,235376.78435148875
1996-11-01,Oct-Dec 1996,AGTF,297333.17756841955
1996-11-01,Oct-Dec 1996,AGTO,532709.9619199083
1996-11-01,Oct-Dec 1996,AIVZ,61.386854883859
1996-11-01,Oct-Dec 1996,AIWC,63.10542729936252
1996-11-01,Oct-Dec 1996,AIWF,59.65696319124126
1996-11-01,Oct-Dec 1996,AIWG,59.168400208490915
1996-11-01,Oct-Dec 1996,AIWH,73.57334450534496
1996-11-01,Oct-Dec 1996,AIWI,72.10733435452377
1996-11-01,Oct-Dec 1996,AIWJ,62.01740932586273
1996-11-01,Oct-Dec 1996,AIWK,78.33637582033728
1996-11-01,Oct-Dec 1996,AIWL,76.51183513053905
1996-11-01,Oct-Dec 1996,AIWM,55.6015252772302
1996-11-01,Oct-Dec 1996,AIWN,68.80268599217646
1996-11-01,Oct-Dec 1996,AIWX,67.59488786306368
1996-11-01,Oct-Dec 1996,AIWY,41.24873838373486
1996-11-01,Oct-Dec 1996,AIXA,39.64630076320857
1996-11-01,Oct-Dec 1996,AIXB,40.4099840065784
1996-11-01,Oct-Dec 1996,AIXC,35.72757009171088
1996-11-01,Oct-Dec 1996,AIXD,36.58261370736878
1996-11-01,Oct-Dec 1996,AIXE,36.178920471084865
1996-11-01,Oct-Dec 1996,AIXF,46.519774942498486
1996-11-01,Oct-Dec 1996,AIXG,42.675803576668834
1996-11-01,Oct-Dec 1996,AIXH,44.52436018891291
1996-11-01,Oct-Dec 1996,AIXR,25.171856741169606
1996-11-01,Oct-Dec 1996,AIXS,14.346822013158691
1996-11-01,Oct-Dec 1996,AIXT,15.36923969585779
1996-11-01,Oct-Dec 1996,AIXU,25.850743657507387
1996-11-01,Oct-Dec 1996,AIXV,16.647466612051616
1996-11-01,Oct-Dec 1996,AIXW,17.57460093390112
1996-11-01,Oct-Dec 1996,AIXX,24.20276484753985
1996-11-01,Oct-Dec 1996,AIXY,11.563157223274995
1996-11-01,Oct-Dec 1996,AIXZ,12.659262255802206
1996-11-01,Oct-Dec 1996,AIYA,17.800161431176427
1996-11-01,Oct-Dec 1996,AIYB,12.816654439536478
1996-11-01,Oct-Dec 1996,AIYC,15.31428604292765
1996-11-01,Oct-Dec 1996,AIYD,20.772265582400486
1996-11-01,Oct-Dec 1996,AIYE,15.990680472178612
1996-11-01,Oct-Dec 1996,AIYF,18.289905336535565
1996-11-01,Oct-Dec 1996,AIYG,15.475276491697679
1996-11-01,Oct-Dec 1996,AIYH,9.932139133160424
1996-11-01,Oct-Dec 1996,AIYI,12.805265133300672
1996-11-01,Oct-Dec 1996,AIYL,27.47555872940473
1996-11-01,Oct-Dec 1996,AIYO,23.311621639150495
1996-11-01,Oct-Dec 1996,AIYR,31.66692134877002
1996-11-01,Oct-Dec 1996,AIYS,20.927611415096138
1996-11-01,Oct-Dec 1996,AIYT,14.103193559674065
1996-11-01,Oct-Dec 1996,AIYU,14.797723551829547
1996-11-01,Oct-Dec 1996,AIYV,16.36138730858381
1996-11-01,Oct-Dec 1996,AIYW,6.018002529406494
1996-11-01,Oct-Dec 1996,AIYX,7.174443803199075
1996-11-01,Oct-Dec 1996,AIYY,26.64438859096628
1996-11-01,Oct-Dec 1996,AIYZ,22.201331671369783
1996-11-01,Oct-Dec 1996,AIZA,22.60783500474369
1996-11-01,Oct-Dec 1996,AIZB,49.81895451145141
1996-11-01,Oct-Dec 1996,AIZC,54.52537350070719
1996-11-01,Oct-Dec 1996,AIZD,52.28240736440808
1996-11-01,Oct-Dec 1996,AIZE,54.90522308337721
1996-11-01,Oct-Dec 1996,AIZF,56.45410067242156
1996-11-01,Oct-Dec 1996,AIZG,55.722826389942014
1996-11-01,Oct-Dec 1996,AIZH,44.96311491876202
1996-11-01,Oct-Dec 1996,AIZI,52.618166828939486
1996-11-01,Oct-Dec 1996,AIZJ,48.93687072163198
1996-11-01,Oct-Dec 1996,JN5P,1450830.0
1996-11-01,Oct-Dec 1996,JN5Q,4897552.0
1996-11-01,Oct-Dec 1996,JN5R,6348381.999999998
1996-11-01,Oct-Dec 1996,JN5S,737477.0
1996-11-01,Oct-Dec 1996,JN5T,2447133.0
1996-11-01,Oct-Dec 1996,JN5U,3184609.9999999995
1996-11-01,Oct-Dec 1996,JN5V,713353.0
1996-11-01,Oct-Dec 1996,JN5W,2450419.0
1996-11-01,Oct-Dec 1996,JN5X,3163771.9999999995
1996-11-01,Oct-Dec 1996,JN5Y,1023261.01914821
1996-11-01,Oct-Dec 1996,JN5Z,1123849.012316899
1996-11-01,Oct-Dec 1996,JN62,2147110.031465109
1996-11-01,Oct-Dec 1996,JN63,499772.41125981
1996-11-01,Oct-Dec 1996,JN64,558771.9762144379
1996-11-01,Oct-Dec 1996,JN65,1058544.3874742477
1996-11-01,Oct-Dec 1996,JN66,523488.6078883999
1996-11-01,Oct-Dec 1996,JN67,565077.036102461
1996-11-01,Oct-Dec 1996,JN68,1088565.643990861
1996-11-01,Oct-Dec 1996,JN69,427568.98085179005
1996-11-01,Oct-Dec 1996,JN6A,3773702.9876831006
1996-11-01,Oct-Dec 1996,JN6B,4201271.968534891
1996-11-01,Oct-Dec 1996,JN6C,237704.5887401899
1996-11-01,Oct-Dec 1996,JN6D,1888361.0237855618
1996-11-01,Oct-Dec 1996,JN6E,2126065.6125257513
1996-11-01,Oct-Dec 1996,JN6F,189864.39211160014
1996-11-01,Oct-Dec 1996,JN6G,1885341.9638975388
1996-11-01,Oct-Dec 1996,JN6H,2075206.356009139
1996-11-01,Oct-Dec 1996,LWEX,41.30448891372595
1996-11-01,Oct-Dec 1996,LWEY,42.48172156222239
1996-11-01,Oct-Dec 1996,LWEZ,40.08744489496496
1996-11-01,Oct-Dec 1996,LWFA,23.378935195990742
1996-11-01,Oct-Dec 1996,LWFB,17.534449829948752
1996-11-01,Oct-Dec 1996,LWFC,29.215583135489435
1996-11-01,Oct-Dec 1996,MGUQ,3897072.045813026
1996-11-01,Oct-Dec 1996,MGUR,2009661.7483182286
1996-11-01,Oct-Dec 1996,MGUS,1887410.2974947975
1996-11-01,Oct-Dec 1996,MGVF,707056.5294100142
1996-11-01,Oct-Dec 1996,MGVG,432564.01779922016
1996-11-01,Oct-Dec 1996,MGVH,274492.51161079406
1996-11-01,Oct-Dec 1996,MGVU,1744253.4247769588
1996-11-01,Oct-Dec 1996,MGVV,742384.2338825506
1996-11-01,Oct-Dec 1996,MGVW,1001869.1908944083
1996-11-01,Oct-Dec 1996,MGWY,15.357010949151478
1996-11-01,Oct-Dec 1996,MGWZ,17.71187675604999
1996-11-01,Oct-Dec 1996,MGXA,12.696801653371056
1996-11-01,Oct-Dec 1996,YBTO,675067.9865289372
1996-11-01,Oct-Dec 1996,YBTP,325974.7663172444
1996-11-01,Oct-Dec 1996,YBTQ,349093.22021169285
1996-11-01,Oct-Dec 1996,YBTR,3222004.059284089
1996-11-01,Oct-Dec 1996,YBTS,1683686.9820009843
1996-11-01,Oct-Dec 1996,YBTT,1538317.0772831046
1996-11-01,Oct-Dec 1996,YBUA,46.529778577017105
1996-11-01,Oct-Dec 1996,YBUB,44.2013467968824
1996-11-01,Oct-Dec 1996,YBUC,48.93695270247589
1996-11-01,Oct-Dec 1996,YBUD,65.78805205711117
1996-11-01,Oct-Dec 1996,YBUE,68.80243051771131
1996-11-01,Oct-Dec 1996,YBUF,62.77771586341375
1996-11-01,Oct-Dec 1996,YBVH,176504.0969640525
1996-11-01,Oct-Dec 1996,YBVI,98209.30795732468
1996-11-01,Oct-Dec 1996,YBVJ,78294.78900672782
1996-11-01,Oct-Dec 1996,YBVK,20.726853355744783
1996-11-01,Oct-Dec 1996,YBVL,23.15252125513675
1996-11-01,Oct-Dec 1996,YBVM,18.319369593430622
1996-11-01,Oct-Dec 1996,YBVN,530552.4324459617
1996-11-01,Oct-Dec 1996,YBVO,334354.7098418955
1996-11-01,Oct-Dec 1996,YBVP,196197.72260406622
1996-11-01,Oct-Dec 1996,YBVQ,14.13842625994312
1996-11-01,Oct-Dec 1996,YBVR,16.568275630448554
1996-11-01,Oct-Dec 1996,YBVS,11.311389364727749
1996-11-01,Oct-Dec 1996,YCAS,599257.9165070102
1996-11-01,Oct-Dec 1996,YCAT,313292.92572543083
1996-11-01,Oct-Dec 1996,YCAU,285964.9907815794
1996-11-01,Oct-Dec 1996,YCAV,1144995.5082699487
1996-11-01,Oct-Dec 1996,YCAW,429091.3081571197
1996-11-01,Oct-Dec 1996,YCAX,715904.2001128289
1996-12-01,Nov-Jan 1997,AGNH,243574.52596971617
1996-12-01,Nov-Jan 1997,AGNI,2774177.444421052
1996-12-01,Nov-Jan 1997,AGNJ,3017751.9703907683
1996-12-01,Nov-Jan 1997,AGNK,141187.64304747529
1996-12-01,Nov-Jan 1997,AGNL,1486910.6971560745
1996-12-01,Nov-Jan 1997,AGNM,1628098.3402035497
1996-12-01,Nov-Jan 1997,AGNN,102386.88292224088
1996-12-01,Nov-Jan 1997,AGNO,1287266.7472649775
1996-12-01,Nov-Jan 1997,AGNP,1389653.6301872185
1996-12-01,Nov-Jan 1997,AGNR,430440.6410642344
1996-12-01,Nov-Jan 1997,AGNS,455083.5062591466
1996-12-01,Nov-Jan 1997,AGNT,885524.1473233809
1996-12-01,Nov-Jan 1997,AGNU,182020.77413788272
1996-12-01,Nov-Jan 1997,AGNV,208883.0368856427
1996-12-01,Nov-Jan 1997,AGNW,390903.8110235254
1996-12-01,Nov-Jan 1997,AGNX,248419.86692635168
1996-12-01,Nov-Jan 1997,AGNY,246200.46937350387
1996-12-01,Nov-Jan 1997,AGNZ,494620.33629985555
1996-12-01,Nov-Jan 1997,AGOJ,85854.45647186889
1996-12-01,Nov-Jan 1997,AGOK,454633.61000793416
1996-12-01,Nov-Jan 1997,AGOL,540488.0664798031
1996-12-01,Nov-Jan 1997,AGOM,54067.753097099994
1996-12-01,Nov-Jan 1997,AGON,286891.65599018906
1996-12-01,Nov-Jan 1997,AGOO,340959.40908728907
1996-12-01,Nov-Jan 1997,AGOP,31786.7033747689
1996-12-01,Nov-Jan 1997,AGOQ,167741.95401774513
1996-12-01,Nov-Jan 1997,AGOR,199528.65739251403
1996-12-01,Nov-Jan 1997,AGOS,89456.2159477851
1996-12-01,Nov-Jan 1997,AGOT,65302.27087825429
1996-12-01,Nov-Jan 1997,AGOU,154758.48682603939
1996-12-01,Nov-Jan 1997,AGOV,44374.206055582676
1996-12-01,Nov-Jan 1997,AGOW,35904.70443712504
1996-12-01,Nov-Jan 1997,AGOX,80278.91049270771
1996-12-01,Nov-Jan 1997,AGOY,45082.00989220242
1996-12-01,Nov-Jan 1997,AGOZ,29397.566441129256
1996-12-01,Nov-Jan 1997,AGPA,74479.57633333167
1996-12-01,Nov-Jan 1997,AGPK,91001.57387991392
1996-12-01,Nov-Jan 1997,AGPL,525510.7885882016
1996-12-01,Nov-Jan 1997,AGPM,616512.3624681155
1996-12-01,Nov-Jan 1997,AGPN,41202.58753565076
1996-12-01,Nov-Jan 1997,AGPO,109464.39233095327
1996-12-01,Nov-Jan 1997,AGPP,150666.97986660403
1996-12-01,Nov-Jan 1997,AGPQ,49798.98634426316
1996-12-01,Nov-Jan 1997,AGPR,416046.3962572483
1996-12-01,Nov-Jan 1997,AGPS,465845.38260151143
1996-12-01,Nov-Jan 1997,AGPT,512518.58666648157
1996-12-01,Nov-Jan 1997,AGPU,613612.3798454122
1996-12-01,Nov-Jan 1997,AGPV,1126130.9665118938
1996-12-01,Nov-Jan 1997,AGPW,275603.0361263086
1996-12-01,Nov-Jan 1997,AGPX,314304.51320001634
1996-12-01,Nov-Jan 1997,AGPY,589907.549326325
1996-12-01,Nov-Jan 1997,AGTD,236915.55054017293
1996-12-01,Nov-Jan 1997,AGTF,299307.86664539593
1996-12-01,Nov-Jan 1997,AGTO,536223.4171855688
1996-12-01,Nov-Jan 1997,AIVZ,61.554548764598636
1996-12-01,Nov-Jan 1997,AIWC,63.474365885066405
1996-12-01,Nov-Jan 1997,AIWF,59.6223003864784
1996-12-01,Nov-Jan 1997,AIWG,57.934544078061066
1996-12-01,Nov-Jan 1997,AIWH,73.89290424263586
1996-12-01,Nov-Jan 1997,AIWI,72.28577126798716
1996-12-01,Nov-Jan 1997,AIWJ,59.709399890007695
1996-12-01,Nov-Jan 1997,AIWK,78.95380198938807
1996-12-01,Nov-Jan 1997,AIWL,76.80706451213095
1996-12-01,Nov-Jan 1997,AIWM,55.65334084982574
1996-12-01,Nov-Jan 1997,AIWN,68.79897598726261
1996-12-01,Nov-Jan 1997,AIWX,67.62213717855477
1996-12-01,Nov-Jan 1997,AIWY,41.69258060791617
1996-12-01,Nov-Jan 1997,AIXA,40.13088587991805
1996-12-01,Nov-Jan 1997,AIXB,40.87511946255636
1996-12-01,Nov-Jan 1997,AIXC,36.25926163459878
1996-12-01,Nov-Jan 1997,AIXD,37.36110368116902
1996-12-01,Nov-Jan 1997,AIXE,36.839826145340915
1996-12-01,Nov-Jan 1997,AIXF,46.83478598419857
1996-12-01,Nov-Jan 1997,AIXG,42.824481070729874
1996-12-01,Nov-Jan 1997,AIXH,44.7489275722571
1996-12-01,Nov-Jan 1997,AIXR,26.061597809504438
1996-12-01,Nov-Jan 1997,AIXS,14.080526929078419
1996-12-01,Nov-Jan 1997,AIXT,15.1897584446033
1996-12-01,Nov-Jan 1997,AIXU,27.690785588873545
1996-12-01,Nov-Jan 1997,AIXV,16.173823170395394
1996-12-01,Nov-Jan 1997,AIXW,17.31586639396872
1996-12-01,Nov-Jan 1997,AIXX,23.69073097919967
1996-12-01,Nov-Jan 1997,AIXY,11.528587689535145
1996-12-01,Nov-Jan 1997,AIXZ,12.55542922620847
1996-12-01,Nov-Jan 1997,AIYA,17.206531399692025
1996-12-01,Nov-Jan 1997,AIYB,12.54881930814418
1996-12-01,Nov-Jan 1997,AIYC,14.87658082003614
1996-12-01,Nov-Jan 1997,AIYD,19.60034892013188
1996-12-01,Nov-Jan 1997,AIYE,14.66768893046097
1996-12-01,Nov-Jan 1997,AIYF,17.037744982323584
1996-12-01,Nov-Jan 1997,AIYG,15.360041435126014
1996-12-01,Nov-Jan 1997,AIYH,10.666827270460674
1996-12-01,Nov-Jan 1997,AIYI,13.087258437401555
1996-12-01,Nov-Jan 1997,AIYL,27.481433682386005
1996-12-01,Nov-Jan 1997,AIYO,23.28254014121943
1996-12-01,Nov-Jan 1997,AIYR,31.707516025500976
1996-12-01,Nov-Jan 1997,AIYS,21.644852523593922
1996-12-01,Nov-Jan 1997,AIYT,13.997489042278572
1996-12-01,Nov-Jan 1997,AIYU,14.767638975805507
1996-12-01,Nov-Jan 1997,AIYV,17.424908600832477
1996-12-01,Nov-Jan 1997,AIYW,5.812474127408605
1996-12-01,Nov-Jan 1997,AIYX,7.107855930259956
1996-12-01,Nov-Jan 1997,AIYY,27.06870139896664
1996-12-01,Nov-Jan 1997,AIYZ,22.235924361835124
1996-12-01,Nov-Jan 1997,AIZA,22.668569837817614
1996-12-01,Nov-Jan 1997,AIZB,49.64266950912468
1996-12-01,Nov-Jan 1997,AIZC,54.11052708216282
1996-12-01,Nov-Jan 1997,AIZD,51.98134678291042
1996-12-01,Nov-Jan 1997,AIZE,54.901220157561106
1996-12-01,Nov-Jan 1997,AIZF,56.21693211763281
1996-12-01,Nov-Jan 1997,AIZG,55.59447348979171
1996-12-01,Nov-Jan 1997,AIZH,44.665868487753215
1996-12-01,Nov-Jan 1997,AIZI,52.06206187215231
1996-12-01,Nov-Jan 1997,AIZJ,48.512810932299374
1996-12-01,Nov-Jan 1997,JN5P,1452846.0
1996-12-01,Nov-Jan 1997,JN5Q,4888320.0
1996-12-01,Nov-Jan 1997,JN5R,6341166.000000001
1996-12-01,Nov-Jan 1997,JN5S,738456.0
1996-12-01,Nov-Jan 1997,JN5T,2442359.0
1996-12-01,Nov-Jan 1997,JN5U,3180815.000000001
1996-12-01,Nov-Jan 1997,JN5V,714390.0
1996-12-01,Nov-Jan 1997,JN5W,2445961.0
1996-12-01,Nov-Jan 1997,JN5X,3160351.0
1996-12-01,Nov-Jan 1997,JN5Y,1032415.4436785011
1996-12-01,Nov-Jan 1997,JN5Z,1133998.156982813
1996-12-01,Nov-Jan 1997,JN62,2166413.600661314
1996-12-01,Nov-Jan 1997,JN63,501998.016319774
1996-12-01,Nov-Jan 1997,JN64,559092.2545227841
1996-12-01,Nov-Jan 1997,JN65,1061090.2708425582
1996-12-01,Nov-Jan 1997,JN66,530417.4273587271
1996-12-01,Nov-Jan 1997,JN67,574905.9024600291
1996-12-01,Nov-Jan 1997,JN68,1105323.329818756
1996-12-01,Nov-Jan 1997,JN69,420430.55632149894
1996-12-01,Nov-Jan 1997,JN6A,3754321.843017188
1996-12-01,Nov-Jan 1997,JN6B,4174752.399338687
1996-12-01,Nov-Jan 1997,JN6C,236457.98368022603
1996-12-01,Nov-Jan 1997,JN6D,1883266.7454772168
1996-12-01,Nov-Jan 1997,JN6E,2119724.7291574427
1996-12-01,Nov-Jan 1997,JN6F,183972.57264127294
1996-12-01,Nov-Jan 1997,JN6G,1871055.097539971
1996-12-01,Nov-Jan 1997,JN6H,2055027.670181244
1996-12-01,Nov-Jan 1997,LWEX,41.54054597296585
1996-12-01,Nov-Jan 1997,LWEY,42.901083295681715
1996-12-01,Nov-Jan 1997,LWEZ,40.13417557418722
1996-12-01,Nov-Jan 1997,LWFA,23.302958244010497
1996-12-01,Nov-Jan 1997,LWFB,17.350803282030594
1996-12-01,Nov-Jan 1997,LWFC,29.246347873193574
1996-12-01,Nov-Jan 1997,MGUQ,3903276.117714149
1996-12-01,Nov-Jan 1997,MGUR,2019002.1512270751
1996-12-01,Nov-Jan 1997,MGUS,1884273.966487074
1996-12-01,Nov-Jan 1997,MGVF,695246.5533058424
1996-12-01,Nov-Jan 1997,MGVG,421238.3195799968
1996-12-01,Nov-Jan 1997,MGVH,274008.2337258457
1996-12-01,Nov-Jan 1997,MGVU,1742643.3289800093
1996-12-01,Nov-Jan 1997,MGVV,740574.5291929289
1996-12-01,Nov-Jan 1997,MGVW,1002068.7997870804
1996-12-01,Nov-Jan 1997,MGWY,15.118911073056232
1996-12-01,Nov-Jan 1997,MGWZ,17.262164307957683
1996-12-01,Nov-Jan 1997,MGXA,12.69566295356623
1996-12-01,Nov-Jan 1997,YBTO,674015.1670339506
1996-12-01,Nov-Jan 1997,YBTP,323208.417185358
1996-12-01,Nov-Jan 1997,YBTQ,350806.74984859256
1996-12-01,Nov-Jan 1997,YBTR,3229260.9506801986
1996-12-01,Nov-Jan 1997,YBTS,1695793.7340417171
1996-12-01,Nov-Jan 1997,YBTT,1533467.2166384815
1996-12-01,Nov-Jan 1997,YBUA,46.39274685919572
1996-12-01,Nov-Jan 1997,YBUB,43.76813475486123
1996-12-01,Nov-Jan 1997,YBUC,49.105775535574764
1996-12-01,Nov-Jan 1997,YBUD,66.0607519695969
1996-12-01,Nov-Jan 1997,YBUE,69.43261551810022
1996-12-01,Nov-Jan 1997,YBUF,62.693853934649056
1996-12-01,Nov-Jan 1997,YBVH,175310.67241965397
1996-12-01,Nov-Jan 1997,YBVI,98441.95915268267
