date,date_name,variable_name,value,age,category,measure_type,group
2004-01-01,Dec-Feb 2004,YBYN,165456.12292270336,25-49,All over             12 months,level,People
2004-02-01,Jan-Mar 2004,YBYN,162965.17879672744,25-49,All over             12 months,level,People
2004-03-01,Feb-Apr 2004,YBYN,158785.7899335883,25-49,All over             12 months,level,People
2004-04-01,Mar-May 2004,YBYN,160928.25430246998,25-49,All over             12 months,level,People
2004-05-01,Apr-Jun 2004,YBYN,158555.56852381717,25-49,All over             12 months,level,People
2004-06-01,May-Jul 2004,YBYN,159179.3559645437,25-49,All over             12 months,level,People
2004-07-01,Jun-Aug 2004,YBYN,145976.4378116538,25-49,All over             12 months,level,People
2004-08-01,Jul-Sep 2004,YBYN,145213.15547318954,25-49,All over             12 months,level,People
2004-09-01,Aug-Oct 2004,YBYN,142825.58000527247,25-49,All over             12 months,level,People
2004-10-01,Sep-Nov 2004,YBYN,149909.31241281153,25-49,All over             12 months,level,People
2004-11-01,Oct-Dec 2004,YBYN,145508.255873554,25-49,All over             12 months,level,People
2004-12-01,Nov-Jan 2005,YBYN,145275.0581069899,25-49,All over             12 months,level,People
2005-01-01,Dec-Feb 2005,YBYN,152476.4562592003,25-49,All over             12 months,level,People
2005-02-01,Jan-Mar 2005,YBYN,146919.8830853816,25-49,All over             12 months,level,People
2005-03-01,Feb-Apr 2005,YBYN,149474.28522827112,25-49,All over             12 months,level,People
2005-04-01,Mar-May 2005,YBYN,153419.79839365496,25-49,All over             12 months,level,People
2005-05-01,Apr-Jun 2005,YBYN,153812.53938288012,25-49,All over             12 months,level,People
2005-06-01,May-Jul 2005,YBYN,152833.87115467875,25-49,All over             12 months,level,People
2005-07-01,Jun-Aug 2005,YBYN,138641.8242448477,25-49,All over             12 months,level,People
2005-08-01,Jul-Sep 2005,YBYN,136545.70065206874,25-49,All over             12 months,level,People
2005-09-01,Aug-Oct 2005,YBYN,138133.74648344182,25-49,All over             12 months,level,People
2005-10-01,Sep-Nov 2005,YBYN,148017.26901688596,25-49,All over             12 months,level,People
2005-11-01,Oct-Dec 2005,YBYN,159624.85535937533,25-49,All over             12 months,level,People
2005-12-01,Nov-Jan 2006,YBYN,161193.36351360875,25-49,All over             12 months,level,People
2006-01-01,Dec-Feb 2006,YBYN,170492.069806213,25-49,All over             12 months,level,People
2006-02-01,Jan-Mar 2006,YBYN,168483.19192283708,25-49,All over             12 months,level,People
2006-03-01,Feb-Apr 2006,YBYN,175155.78595826586,25-49,All over             12 months,level,People
2006-04-01,Mar-May 2006,YBYN,184868.7963741959,25-49,All over             12 months,level,People
2006-05-01,Apr-Jun 2006,YBYN,193974.69392325982,25-49,All over             12 months,level,People
2006-06-01,May-Jul 2006,YBYN,191251.39233488956,25-49,All over             12 months,level,People
2006-07-01,Jun-Aug 2006,YBYN,186359.2646927,25-49,All over             12 months,level,People
2006-08-01,Jul-Sep 2006,YBYN,199689.2953223574,25-49,All over             12 months,level,People
2006-09-01,Aug-Oct 2006,YBYN,203758.98765979195,25-49,All over             12 months,level,People
2006-10-01,Sep-Nov 2006,YBYN,207860.692762741,25-49,All over             12 months,level,People
2006-11-01,Oct-Dec 2006,YBYN,218848.78247377917,25-49,All over             12 months,level,People
2006-12-01,Nov-Jan 2007,YBYN,221297.32326634927,25-49,All over             12 months,level,People
2007-01-01,Dec-Feb 2007,YBYN,218367.3767105093,25-49,All over             12 months,level,People
2007-02-01,Jan-Mar 2007,YBYN,210758.20963273232,25-49,All over             12 months,level,People
2007-03-01,Feb-Apr 2007,YBYN,211694.65395430618,25-49,All over             12 months,level,People
2007-04-01,Mar-May 2007,YBYN,203125.63923622167,25-49,All over             12 months,level,People
2007-05-01,Apr-Jun 2007,YBYN,198607.34036195162,25-49,All over             12 months,level,People
2007-06-01,May-Jul 2007,YBYN,195749.26154183102,25-49,All over             12 months,level,People
2007-07-01,Jun-Aug 2007,YBYN,191991.65866863835,25-49,All over             12 months,level,People
2007-08-01,Jul-Sep 2007,YBYN,188125.29025205327,25-49,All over             12 months,level,People
2007-09-01,Aug-Oct 2007,YBYN,187329.26132230108,25-49,All over             12 months,level,People
2007-10-01,Sep-Nov 2007,YBYN,192510.23546098574,25-49,All over             12 months,level,People
2007-11-01,Oct-Dec 2007,YBYN,189580.0728129423,25-49,All over             12 months,level,People
2007-12-01,Nov-Jan 2008,YBYN,189792.20705130068,25-49,All over             12 months,level,People
2008-01-01,Dec-Feb 2008,YBYN,197753.5017782086,25-49,All over             12 months,level,People
2008-02-01,Jan-Mar 2008,YBYN,201802.93192971806,25-49,All over             12 months,level,People
2008-03-01,Feb-Apr 2008,YBYN,202532.8992158709,25-49,All over             12 months,level,People
2008-04-01,Mar-May 2008,YBYN,203008.33923126015,25-49,All over             12 months,level,People
2008-05-01,Apr-Jun 2008,YBYN,210058.17110795924,25-49,All over             12 months,level,People
2008-06-01,May-Jul 2008,YBYN,222898.3583161339,25-49,All over             12 months,level,People
2008-07-01,Jun-Aug 2008,YBYN,224876.67348421755,25-49,All over             12 months,level,People
2008-08-01,Jul-Sep 2008,YBYN,230542.43296449745,25-49,All over             12 months,level,People
2008-09-01,Aug-Oct 2008,YBYN,236329.11699787597,25-49,All over             12 months,level,People
2008-10-01,Sep-Nov 2008,YBYN,226895.49167134886,25-49,All over             12 months,level,People
2008-11-01,Oct-Dec 2008,YBYN,233348.80256759748,25-49,All over             12 months,level,People
2008-12-01,Nov-Jan 2009,YBYN,242903.50970699734,25-49,All over             12 months,level,People
2009-01-01,Dec-Feb 2009,YBYN,254937.8435725436,25-49,All over             12 months,level,People
2009-02-01,Jan-Mar 2009,YBYN,263198.2894277537,25-49,All over             12 months,level,People
2009-03-01,Feb-Apr 2009,YBYN,253881.3476483039,25-49,All over             12 months,level,People
2009-04-01,Mar-May 2009,YBYN,271848.02188694547,25-49,All over             12 months,level,People
2009-05-01,Apr-Jun 2009,YBYN,276811.84616278525,25-49,All over             12 months,level,People
2009-06-01,May-Jul 2009,YBYN,296892.53075200994,25-49,All over             12 months,level,People
2009-07-01,Jun-Aug 2009,YBYN,314437.01360173855,25-49,All over             12 months,level,People
2009-08-01,Jul-Sep 2009,YBYN,316740.7644345748,25-49,All over             12 months,level,People
2009-09-01,Aug-Oct 2009,YBYN,315777.1425520522,25-49,All over             12 months,level,People
2009-10-01,Sep-Nov 2009,YBYN,328762.20914276125,25-49,All over             12 months,level,People
2009-11-01,Oct-Dec 2009,YBYN,346238.3020875446,25-49,All over             12 months,level,People
2009-12-01,Nov-Jan 2010,YBYN,355400.3354059943,25-49,All over             12 months,level,People
2010-01-01,Dec-Feb 2010,YBYN,388777.003202828,25-49,All over             12 months,level,People
2010-02-01,Jan-Mar 2010,YBYN,408008.4418817775,25-49,All over             12 months,level,People
2010-03-01,Feb-Apr 2010,YBYN,414093.30122589436,25-49,All over             12 months,level,People
2010-04-01,Mar-May 2010,YBYN,415194.0277426782,25-49,All over             12 months,level,People
2010-05-01,Apr-Jun 2010,YBYN,424461.14675184456,25-49,All over             12 months,level,People
2010-06-01,May-Jul 2010,YBYN,420905.1560069963,25-49,All over             12 months,level,People
2010-07-01,Jun-Aug 2010,YBYN,426979.30075922795,25-49,All over             12 months,level,People
2010-08-01,Jul-Sep 2010,YBYN,430281.9374881021,25-49,All over             12 months,level,People
2010-09-01,Aug-Oct 2010,YBYN,438921.89468319446,25-49,All over             12 months,level,People
2010-10-01,Sep-Nov 2010,YBYN,441009.9590727743,25-49,All over             12 months,level,People
2010-11-01,Oct-Dec 2010,YBYN,437983.4745890227,25-49,All over             12 months,level,People
2010-12-01,Nov-Jan 2011,YBYN,452652.87469978514,25-49,All over             12 months,level,People
2011-01-01,Dec-Feb 2011,YBYN,450333.8086583115,25-49,All over             12 months,level,People
2011-02-01,Jan-Mar 2011,YBYN,450714.5978650543,25-49,All over             12 months,level,People
2011-03-01,Feb-Apr 2011,YBYN,449599.8570446648,25-49,All over             12 months,level,People
2011-04-01,Mar-May 2011,YBYN,441193.5514419663,25-49,All over             12 months,level,People
2011-05-01,Apr-Jun 2011,YBYN,452938.7743893026,25-49,All over             12 months,level,People
2011-06-01,May-Jul 2011,YBYN,452669.0268427488,25-49,All over             12 months,level,People
2011-07-01,Jun-Aug 2011,YBYN,457453.4281709069,25-49,All over             12 months,level,People
2011-08-01,Jul-Sep 2011,YBYN,447092.9750244138,25-49,All over             12 months,level,People
2011-09-01,Aug-Oct 2011,YBYN,442309.77631869854,25-49,All over             12 months,level,People
2011-10-01,Sep-Nov 2011,YBYN,432032.0914225762,25-49,All over             12 months,level,People
2011-11-01,Oct-Dec 2011,YBYN,428270.1004525006,25-49,All over             12 months,level,People
2011-12-01,Nov-Jan 2012,YBYN,419860.68192066223,25-49,All over             12 months,level,People
2012-01-01,Dec-Feb 2012,YBYN,431591.80404393177,25-49,All over             12 months,level,People
2012-02-01,Jan-Mar 2012,YBYN,428773.73859902774,25-49,All over             12 months,level,People
2012-03-01,Feb-Apr 2012,YBYN,440662.74488306494,25-49,All over             12 months,level,People
2012-04-01,Mar-May 2012,YBYN,441344.21717473964,25-49,All over             12 months,level,People
2012-05-01,Apr-Jun 2012,YBYN,438172.16364275455,25-49,All over             12 months,level,People
2012-06-01,May-Jul 2012,YBYN,437358.9530241657,25-49,All over             12 months,level,People
2012-07-01,Jun-Aug 2012,YBYN,432128.641634619,25-49,All over             12 months,level,People
2012-08-01,Jul-Sep 2012,YBYN,438034.1734157552,25-49,All over             12 months,level,People
2012-09-01,Aug-Oct 2012,YBYN,444169.3371029609,25-49,All over             12 months,level,People
2012-10-01,Sep-Nov 2012,YBYN,437131.31972671446,25-49,All over             12 months,level,People
2012-11-01,Oct-Dec 2012,YBYN,423302.10719276057,25-49,All over             12 months,level,People
2012-12-01,Nov-Jan 2013,YBYN,425787.44540482806,25-49,All over             12 months,level,People
2013-01-01,Dec-Feb 2013,YBYN,438848.5292918781,25-49,All over             12 months,level,People
2013-02-01,Jan-Mar 2013,YBYN,443842.25549088675,25-49,All over             12 months,level,People
2013-03-01,Feb-Apr 2013,YBYN,439573.03618051857,25-49,All over             12 months,level,People
2013-04-01,Mar-May 2013,YBYN,440887.4511192663,25-49,All over             12 months,level,People
2013-05-01,Apr-Jun 2013,YBYN,436416.65624805016,25-49,All over             12 months,level,People
2013-06-01,May-Jul 2013,YBYN,424064.5911867796,25-49,All over             12 months,level,People
2013-07-01,Jun-Aug 2013,YBYN,434332.4319962212,25-49,All over             12 months,level,People
2013-08-01,Jul-Sep 2013,YBYN,417684.8675629209,25-49,All over             12 months,level,People
2013-09-01,Aug-Oct 2013,YBYN,411744.1745910546,25-49,All over             12 months,level,People
2013-10-01,Sep-Nov 2013,YBYN,404503.8381221612,25-49,All over             12 months,level,People
2013-11-01,Oct-Dec 2013,YBYN,409478.73602448613,25-49,All over             12 months,level,People
2013-12-01,Nov-Jan 2014,YBYN,406308.65128906234,25-49,All over             12 months,level,People
2014-01-01,Dec-Feb 2014,YBYN,389133.7206396797,25-49,All over             12 months,level,People
2014-02-01,Jan-Mar 2014,YBYN,390933.52698529547,25-49,All over             12 months,level,People
2014-03-01,Feb-Apr 2014,YBYN,371111.9609691701,25-49,All over             12 months,level,People
2014-04-01,Mar-May 2014,YBYN,352767.0650193007,25-49,All over             12 months,level,People
2014-05-01,Apr-Jun 2014,YBYN,355874.83906439476,25-49,All over             12 months,level,People
2014-06-01,May-Jul 2014,YBYN,347006.56395221595,25-49,All over             12 months,level,People
2014-07-01,Jun-Aug 2014,YBYN,339080.0858879491,25-49,All over             12 months,level,People
2014-08-01,Jul-Sep 2014,YBYN,331183.76365760085,25-49,All over             12 months,level,People
2014-09-01,Aug-Oct 2014,YBYN,317161.50215987046,25-49,All over             12 months,level,People
2014-10-01,Sep-Nov 2014,YBYN,305389.0608656596,25-49,All over             12 months,level,People
2014-11-01,Oct-Dec 2014,YBYN,286873.7644773629,25-49,All over             12 months,level,People
2014-12-01,Nov-Jan 2015,YBYN,294324.7800454055,25-49,All over             12 months,level,People
2015-01-01,Dec-Feb 2015,YBYN,295045.9112162336,25-49,All over             12 months,level,People
2015-02-01,Jan-Mar 2015,YBYN,279500.0170788728,25-49,All over             12 months,level,People
2015-03-01,Feb-Apr 2015,YBYN,282337.8872253316,25-49,All over             12 months,level,People
2015-04-01,Mar-May 2015,YBYN,288633.406017375,25-49,All over             12 months,level,People
2015-05-01,Apr-Jun 2015,YBYN,293369.5273642498,25-49,All over             12 months,level,People
2015-06-01,May-Jul 2015,YBYN,277095.19007769495,25-49,All over             12 months,level,People
2015-07-01,Jun-Aug 2015,YBYN,260414.01227935002,25-49,All over             12 months,level,People
2015-08-01,Jul-Sep 2015,YBYN,252252.73369283066,25-49,All over             12 months,level,People
2015-09-01,Aug-Oct 2015,YBYN,245060.71228763091,25-49,All over             12 months,level,People
2015-10-01,Sep-Nov 2015,YBYN,225838.90522259375,25-49,All over             12 months,level,People
2015-11-01,Oct-Dec 2015,YBYN,231296.83890461913,25-49,All over             12 months,level,People
2015-12-01,Nov-Jan 2016,YBYN,219145.77183769527,25-49,All over             12 months,level,People
2016-01-01,Dec-Feb 2016,YBYN,218370.2884560366,25-49,All over             12 months,level,People
2016-02-01,Jan-Mar 2016,YBYN,216390.37087416853,25-49,All over             12 months,level,People
2016-03-01,Feb-Apr 2016,YBYN,212287.47738100836,25-49,All over             12 months,level,People
2016-04-01,Mar-May 2016,YBYN,215244.3622089214,25-49,All over             12 months,level,People
2016-05-01,Apr-Jun 2016,YBYN,205771.07381304415,25-49,All over             12 months,level,People
2016-06-01,May-Jul 2016,YBYN,203870.93328999082,25-49,All over             12 months,level,People
2016-07-01,Jun-Aug 2016,YBYN,200255.18857352802,25-49,All over             12 months,level,People
2016-08-01,Jul-Sep 2016,YBYN,199158.82076743816,25-49,All over             12 months,level,People
2016-09-01,Aug-Oct 2016,YBYN,191360.9684053106,25-49,All over             12 months,level,People
2016-10-01,Sep-Nov 2016,YBYN,195687.36602713057,25-49,All over             12 months,level,People
2016-11-01,Oct-Dec 2016,YBYN,193378.66910589105,25-49,All over             12 months,level,People
2016-12-01,Nov-Jan 2017,YBYN,195536.73275143746,25-49,All over             12 months,level,People
2017-01-01,Dec-Feb 2017,YBYN,196729.55319281726,25-49,All over             12 months,level,People
2017-02-01,Jan-Mar 2017,YBYN,191197.87821924197,25-49,All over             12 months,level,People
2017-03-01,Feb-Apr 2017,YBYN,190916.90959475492,25-49,All over             12 months,level,People
2017-04-01,Mar-May 2017,YBYN,184275.22952702607,25-49,All over             12 months,level,People
2017-05-01,Apr-Jun 2017,YBYN,187034.57063488688,25-49,All over             12 months,level,People
2017-06-01,May-Jul 2017,YBYN,186111.66485640674,25-49,All over             12 months,level,People
2017-07-01,Jun-Aug 2017,YBYN,181499.2700116271,25-49,All over             12 months,level,People
2017-08-01,Jul-Sep 2017,YBYN,177060.47728610504,25-49,All over             12 months,level,People
2017-09-01,Aug-Oct 2017,YBYN,173345.10159638134,25-49,All over             12 months,level,People
2017-10-01,Sep-Nov 2017,YBYN,176007.8293617944,25-49,All over             12 months,level,People
2017-11-01,Oct-Dec 2017,YBYN,173511.8238474867,25-49,All over             12 months,level,People
2017-12-01,Nov-Jan 2018,YBYN,174505.15063515992,25-49,All over             12 months,level,People
2018-01-01,Dec-Feb 2018,YBYN,175721.9528467707,25-49,All over             12 months,level,People
2018-02-01,Jan-Mar 2018,YBYN,169737.70049207075,25-49,All over             12 months,level,People
2018-03-01,Feb-Apr 2018,YBYN,172050.93639529345,25-49,All over             12 months,level,People
2018-04-01,Mar-May 2018,YBYN,170036.20553837632,25-49,All over             12 months,level,People
2018-05-01,Apr-Jun 2018,YBYN,171461.23519039917,25-49,All over             12 months,level,People
2018-06-01,May-Jul 2018,YBYN,178279.66550916247,25-49,All over             12 months,level,People
2018-07-01,Jun-Aug 2018,YBYN,178209.31829338142,25-49,All over             12 months,level,People
2018-08-01,Jul-Sep 2018,YBYN,190867.75961419466,25-49,All over             12 months,level,People
2018-09-01,Aug-Oct 2018,YBYN,169513.61628649174,25-49,All over             12 months,level,People
2018-10-01,Sep-Nov 2018,YBYN,157721.52404499945,25-49,All over             12 months,level,People
2018-11-01,Oct-Dec 2018,YBYN,154503.62610402724,25-49,All over             12 months,level,People
2018-12-01,Nov-Jan 2019,YBYN,154444.4403727859,25-49,All over             12 months,level,People
2019-01-01,Dec-Feb 2019,YBYN,155771.09625481733,25-49,All over             12 months,level,People
